gid,role,role_score,cluster_id,priority_score,evidence,rule,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fast_share,seed_payers,seeds_2hop,pagerank,betweenness,max_payers_same_day,truncated
100000003157679100,terminal,0.97,7,0.4769,"Конечный получатель: 541 тыс ₸ от 4 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,4,0,541000.0,0.0,4,0,0.0,,0,0,0.0003728530959036685,0.0,2,False
100000003158727100,terminal,0.834,6,0.5406,"Конечный получатель: 368 тыс ₸ от 3 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,3,0,367940.0,0.0,3,0,0.0,,1,1,0.0003141291273527455,0.0,2,False
100000003159641100,peripheral,0.5,58,0.4173,"Получил 64 тыс ₸, отдал 198 тыс ₸ (309%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,4,1,64000.0,197800.0,7,1,3.090625,1.0,0,1,0.0003052153968344306,5.8849614861964964e-05,1,False
100000003163256100,transit,0.388,5,0.4337,"Транзит: получил 13 тыс ₸, отдал 15 тыс ₸ (111%); 0% суммы ушло в течение 2 дн. после поступления",T1,1,False,1,1,13485.0,15000.0,1,1,1.1123470522803114,0.0,1,1,0.0002870191751690971,1.922024458454748e-05,1,False
100000003163886100,terminal,0.8,55,0.5181,"Конечный получатель: 500 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,500000.0,0.0,1,0,0.0,,0,0,0.000733835068059369,0.0,1,False
100000003164661100,terminal,0.848,29,0.5163,"Конечный получатель: 596 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,596200.0,0.0,3,0,0.0,,0,0,0.0006007384807220591,0.0,1,False
100000003166017100,peripheral,0.4,8,0.0654,"Обрыв выгрузки на 4-м колене: получил 15 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,15000.0,0.0,1,0,0.0,,0,0,0.000291184229415263,0.0,1,True
100000003166755100,peripheral,0.7,2,0.1872,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,24010.0,0.0,1,0,0.0,,0,1,0.000289354410715242,0.0,1,False
100000003171006100,terminal,0.842,7,0.4593,"Конечный получатель: 485 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,2,0,485000.0,0.0,2,0,0.0,,0,0,0.00033496794429429064,0.0,2,False
100000003171587100,peripheral,0.5,4,0.3636,"Получил 700 тыс ₸, отдал 431 тыс ₸ (62%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,2,2,700000.0,431300.0,2,7,0.6161428571428571,0.0,0,0,0.0003160184159302093,3.883678287186913e-05,2,False
100000003173783100,peripheral,0.4,30,0.1602,"Обрыв выгрузки на 4-м колене: получил 24 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,23500.0,0.0,2,0,0.0,,0,0,0.0003468224290716622,0.0,1,True
100000003177533100,peripheral,0.4,3,0.1484,"Обрыв выгрузки на 4-м колене: получил 20 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,20000.0,0.0,3,0,0.0,,0,0,0.00033819737698218943,0.0,1,True
100000003178549100,peripheral,0.5,16,0.3594,"Получил 250 тыс ₸, отдал 89 тыс ₸ (36%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,2,4,250000.0,89080.0,2,4,0.35632,0.0,0,0,0.0003521578194805638,0.000272122020152055,1,False
100000003180305100,peripheral,0.4,0,0.2823,"Обрыв выгрузки на 4-м колене: получил 144 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,144000.0,0.0,1,0,0.0,,0,0,0.0005280565512084151,0.0,1,True
100000003180820100,peripheral,0.4,7,0.1952,"Обрыв выгрузки на 4-м колене: получил 101 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,101000.0,0.0,1,0,0.0,,0,0,0.0002988566236372633,0.0,1,True
100000003186579100,peripheral,0.4,3,0.2719,"Обрыв выгрузки на 4-м колене: получил 110 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,110000.0,0.0,2,0,0.0,,0,0,0.0005151815504625234,0.0,1,True
100000003187359100,peripheral,0.7,1,0.1747,"Разовое поступление: 19 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,19072.0,0.0,1,0,0.0,,1,1,0.00028957228361778365,0.0,1,False
100000003188607100,peripheral,0.5,6,0.2909,"Получил 18 тыс ₸, отдал 5 тыс ₸ (28%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,1,1,18000.0,5000.0,1,1,0.2777777777777778,0.0,0,1,0.00031476256147089675,5.944405541612623e-07,1,False
100000003190207100,peripheral,0.5,20,0.3054,"Получил 5 тыс ₸, отдал 377 тыс ₸ (7540%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,5000.0,377000.0,1,8,75.4,0.10610079575596817,0,0,0.0002991258827616197,2.1003566247031264e-05,1,False
100000003191430100,terminal,0.64,5,0.5637,"Конечный получатель: 180 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,180000.0,0.0,1,0,0.0,,0,1,0.0005307375952815085,0.0,1,False
100000003192220100,peripheral,0.7,54,0.3486,"Разовое поступление: 60 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,60000.0,0.0,2,0,0.0,,0,1,0.0005031715963348377,0.0,1,False
100000003192309100,peripheral,0.5,1,0.2284,"Получил 17 тыс ₸, отдал 213 тыс ₸ (1238%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,17200.0,213000.0,1,1,12.383720930232558,0.0,0,0,0.00028825383201923533,1.387027959709612e-06,1,False
100000003194831100,peripheral,0.4,9,0.0403,"Обрыв выгрузки на 4-м колене: получил 6 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,6265.0,0.0,1,0,0.0,,0,0,0.00029082672336293373,0.0,1,True
100000003199390100,peripheral,0.4,4,0.2889,"Обрыв выгрузки на 4-м колене: получил 260 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,260000.0,0.0,1,0,0.0,,0,0,0.00037663319077753615,0.0,1,True
100000003200071100,peripheral,0.6,68,0.0702,Seed-клиент: отправил 30 тыс ₸ на 1 получателей; признаков сбора или веера нет,P-seed,0,True,0,1,0.0,30000.0,0,1,,,0,0,0.0002855692942172902,0.0,0,False
100000003204491100,transit,0.714,0,0.4832,"Транзит: получил 140 тыс ₸, отдал 100 тыс ₸ (71%); 100% суммы ушло в течение 2 дн. после поступления",T2,3,False,1,1,140000.0,100000.0,1,2,0.7142857142857143,1.0,0,0,0.000297984809668521,1.922024458454748e-05,1,False
100000003205210100,peripheral,0.7,2,0.384,"Разовое поступление: 138 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,137563.0,0.0,1,0,0.0,,1,2,0.00031311441875491234,0.0,1,False
100000003207060100,peripheral,0.4,0,0.2269,"Обрыв выгрузки на 4-м колене: получил 53 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,53000.0,0.0,1,0,0.0,,0,0,0.0004274431125866961,0.0,1,True
100000003213473100,distributor,0.642,0,0.546,"Веерная рассылка: 240 тыс ₸ на 11 получателей (12 переводов), плательщиков в выборке: 1",D1,3,False,1,11,57500.0,240000.0,2,12,4.173913043478261,0.1875,0,0,0.00028880769232283906,0.00010972673620999486,1,False
100000003214786100,peripheral,0.4,0,0.1258,"Обрыв выгрузки на 4-м колене: получил 5 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,5000.0,0.0,1,0,0.0,,0,0,0.00042028195414468866,0.0,1,True
100000003215448100,peripheral,0.5,3,0.2979,"Получил 91 тыс ₸, отдал 124 тыс ₸ (136%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,2,91309.0,124000.0,1,4,1.3580260434349298,0.06451612903225806,0,0,0.0003041469318708125,3.844048916909496e-05,1,False
100000003216073100,peripheral,0.5,3,0.1942,"Получил 37 тыс ₸, отдал 70 тыс ₸ (189%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,37001.0,70000.0,1,1,1.891840761060512,0.0,0,0,0.0002882046043550009,7.925874055483496e-07,1,False
100000003218308100,peripheral,0.7,0,0.0249,"Разовое поступление: 11 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,11165.0,0.0,1,0,0.0,,0,0,0.0002861981066494372,0.0,1,False
100000003219438100,peripheral,0.7,34,0.3085,"Разовое поступление: 32 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,32000.0,0.0,1,0,0.0,,0,1,0.00044715563704310416,0.0,1,False
100000003220685100,peripheral,0.4,4,0.3581,"Обрыв выгрузки на 4-м колене: получил 1,3 млн ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,1306000.0,0.0,2,0,0.0,,0,0,0.0005375987236644594,0.0,1,True
100000003221384100,terminal,0.806,15,0.5952,"Конечный получатель: 511 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,511200.0,0.0,1,0,0.0,,0,1,0.0004482029353149161,0.0,1,False
100000003221510100,peripheral,0.5,0,0.2129,"Получил 24 тыс ₸, отдал 120 тыс ₸ (500%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,2,24000.0,120000.0,1,3,5.0,0.0,0,0,0.0002869209734265628,3.844048916909496e-05,1,False
100000003230328100,peripheral,0.4,0,0.1715,"Обрыв выгрузки на 4-м колене: получил 27 тыс ₸ от 3; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,3,0,26572.0,0.0,3,0,0.0,,0,0,0.0003516801374186606,0.0,1,True
100000003230329100,peripheral,0.4,7,0.2018,"Обрыв выгрузки на 4-м колене: получил 110 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,110000.0,0.0,1,0,0.0,,0,0,0.00030004064309052827,0.0,1,True
100000003232675100,peripheral,0.4,13,0.2093,"Обрыв выгрузки на 4-м колене: получил 44 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,44000.0,0.0,2,0,0.0,,0,0,0.000401044536604877,0.0,1,True
100000003235780100,terminal,0.632,0,0.4146,"Конечный получатель: 65 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,2,0,65000.0,0.0,2,0,0.0,,1,1,0.00029120007891764486,0.0,1,False
100000003237045100,peripheral,0.5,5,0.4234,"Получил 340 тыс ₸, отдал 150 тыс ₸ (44%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,1,1,340200.0,150000.0,2,1,0.4409171075837742,0.0,0,1,0.0003941344320653889,0.0,1,False
100000003239379100,peripheral,0.7,11,0.3013,"Разовое поступление: 92 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,92500.0,0.0,1,0,0.0,,1,1,0.00030092013669320096,0.0,1,False
100000003239859100,peripheral,0.7,11,0.1669,"Разовое поступление: 19 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,18600.0,0.0,1,0,0.0,,1,1,0.0002886560582178517,0.0,1,False
100000003241965100,peripheral,0.7,8,0.0652,"Разовое поступление: 15 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,15000.0,0.0,1,0,0.0,,0,0,0.00029115802793766007,0.0,1,False
100000003242289100,distributor,0.742,16,0.8137,"Веерная рассылка: 2,4 млн ₸ на 23 получателей (26 переводов), плательщиков в выборке: 3",D1,2,False,3,23,550791.0,2377741.0,8,26,4.316956885642648,0.3309300718623265,0,1,0.0004397217042853956,0.0010013456094342644,2,False
100000003242795100,peripheral,0.7,4,0.1596,"Разовое поступление: 111 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,111000.0,0.0,1,0,0.0,,0,0,0.00028916671253951344,0.0,1,False
100000003246024100,peripheral,0.5,0,0.3624,"Получил 25 тыс ₸, отдал 5 тыс ₸ (20%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,1,1,25000.0,5000.0,1,1,0.2,1.0,0,1,0.00037134005643017944,0.0016116905777033756,1,False
100000003247600100,peripheral,0.4,2,0.2673,"Обрыв выгрузки на 4-м колене: получил 58 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,58000.0,0.0,1,0,0.0,,0,0,0.000841209095166374,0.0,1,True
100000003249054100,consolidator,0.85,2,0.7553,"Сбор средств: 100 тыс ₸ от 7 плательщиков (из них seed: 0), дальше ушло 15% полученного; до 2 плательщиков в один день",K1,2,False,7,1,99700.0,15000.0,11,1,0.15045135406218657,0.0,0,1,0.00043146322860656444,3.962937027741748e-05,2,False
100000003252446100,peripheral,0.4,10,0.2011,"Обрыв выгрузки на 4-м колене: получил 109 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,108600.0,0.0,1,0,0.0,,0,0,0.00029998773072103575,0.0,1,True
100000003254277100,transit,0.915,0,0.3977,"Транзит: получил 49 тыс ₸, отдал 45 тыс ₸ (91%); 100% суммы ушло в течение 2 дн. после поступления",T1,3,False,1,1,49200.0,44997.0,1,1,0.9145731707317073,1.0,0,0,0.00028834023659629897,1.922024458454748e-05,1,False
100000003254723100,terminal,0.685,2,0.5799,"Конечный получатель: 270 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,269850.0,0.0,6,0,0.0,,0,1,0.0005300436631859086,0.0,1,False
100000003265158100,consolidator,0.85,11,0.8419,"Сбор средств: 146 тыс ₸ от 3 плательщиков (из них seed: 2), дальше ушло 106% полученного",K2,1,False,3,2,146100.4,154200.0,3,4,1.055438588806054,1.0,2,2,0.0003846709844220256,0.00017654884458589488,1,False
100000003265658100,peripheral,0.9,73,0.0,Seed-клиент без переводов ≥5 тыс ₸ внутри банка за июль,P-orphan,0,True,0,0,0.0,0.0,0,0,,,0,0,0.0002855692942172902,0.0,0,False
100000003270419100,peripheral,0.7,13,0.3094,"Разовое поступление: 150 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,150000.0,0.0,1,0,0.0,,0,0,0.0008334814098706011,0.0,1,False
100000003271151100,peripheral,0.7,3,0.2251,"Разовое поступление: 127 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,127294.0,0.0,1,0,0.0,,0,0,0.0003114684039158683,0.0,1,False
100000003275398100,peripheral,0.5,24,0.4138,"Получил 300 тыс ₸, отдал 20 тыс ₸ (7%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,1,1,300000.0,20000.0,1,1,0.06666666666666667,0.0,0,1,0.0004342478092851559,0.0,1,False
100000003278020100,terminal,0.645,0,0.524,"Конечный получатель: 190 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,190000.0,0.0,1,0,0.0,,0,1,0.00032455129303952463,0.0,1,False
100000003284932100,peripheral,0.7,2,0.3313,"Разовое поступление: 70 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,69925.0,0.0,1,0,0.0,,1,2,0.0002995708268481083,0.0,1,False
100000003286537100,terminal,0.676,7,0.38,"Конечный получатель: 153 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,2,0,153000.0,0.0,2,0,0.0,,0,0,0.0003010947151858357,0.0,2,False
100000003289281100,peripheral,0.4,0,0.2356,"Обрыв выгрузки на 4-м колене: получил 40 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,40000.0,0.0,1,0,0.0,,0,0,0.0005967179150727075,0.0,1,True
100000003289405100,terminal,0.728,2,0.5564,"Конечный получатель: 355 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,355000.0,0.0,1,0,0.0,,0,1,0.0003390046672361447,0.0,1,False
100000003292191100,peripheral,0.7,17,0.2017,"Разовое поступление: 112 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,112000.0,0.0,1,0,0.0,,0,0,0.0002996284816997208,0.0,1,False
100000003292979100,peripheral,0.7,2,0.3003,"Разовое поступление: 49 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,48950.0,0.0,1,0,0.0,,0,1,0.0003303145122730726,0.0,1,False
100000003293377100,peripheral,0.7,4,0.1054,"Разовое поступление: 50 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,50000.0,0.0,1,0,0.0,,0,0,0.00028718975292099435,0.0,1,False
100000003299365100,transit,1.0,2,0.6423,"Транзит: получил 200 тыс ₸, отдал 200 тыс ₸ (100%); 100% суммы ушло в течение 2 дн. после поступления",T1,1,False,1,1,200000.0,200000.0,1,1,1.0,1.0,1,2,0.00032561658096971947,0.0,1,False
100000003321423100,peripheral,0.7,33,0.3948,"Разовое поступление: 100 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,100000.0,0.0,2,0,0.0,,0,1,0.0006711029646605598,0.0,1,False
100000003321895100,peripheral,0.5,62,0.3446,"Получил 24 тыс ₸, отдал 554 тыс ₸ (2308%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,2,24000.0,553830.0,1,3,23.07625,0.0,0,0,0.00031125966376989656,3.962937027741748e-05,1,False
100000003336565100,peripheral,0.7,1,0.1781,"Разовое поступление: 17 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,16550.0,0.0,1,0,0.0,,0,1,0.0002911902917077179,0.0,1,False
100000003338583100,peripheral,0.7,24,0.0802,"Разовое поступление: 22 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,21765.0,0.0,1,0,0.0,,0,0,0.00029016016283832456,0.0,1,False
100000003345947100,peripheral,0.4,3,0.2514,"Обрыв выгрузки на 4-м колене: получил 80 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,79500.0,0.0,6,0,0.0,,0,0,0.0004947659232077648,0.0,1,True
100000003349739100,peripheral,0.9,74,0.0,Seed-клиент без переводов ≥5 тыс ₸ внутри банка за июль,P-orphan,0,True,0,0,0.0,0.0,0,0,,,0,0,0.0002855692942172902,0.0,0,False
100000003360542100,peripheral,0.5,9,0.5528,"Получил 317 тыс ₸, отдал 52 тыс ₸ (16%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,2,2,317000.0,51800.0,3,5,0.16340694006309148,0.29922779922779924,0,2,0.001456432548006546,9.90734256935437e-07,1,False
100000003366154100,peripheral,0.5,2,0.4899,"Получил 125 тыс ₸, отдал 289 тыс ₸ (231%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,1,False,1,3,125000.0,289170.0,1,3,2.31336,1.0,1,2,0.0003105988484375585,6.146709644545516e-05,1,False
100000003366471100,peripheral,0.5,3,0.3459,"Получил 330 тыс ₸, отдал 20 тыс ₸ (6%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,2,1,329789.0,20000.0,5,1,0.0606448365470043,1.0,0,0,0.00036049115115409467,1.922024458454748e-05,2,False
100000003370425100,peripheral,0.4,13,0.2002,"Обрыв выгрузки на 4-м колене: получил 20 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,20000.0,0.0,1,0,0.0,,0,0,0.0006479504805603634,0.0,1,True
100000003377795100,peripheral,0.7,6,0.1178,"Разовое поступление: 7 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,7000.0,0.0,1,0,0.0,,1,1,0.0002859706898885458,0.0,1,False
100000003390036100,peripheral,0.5,9,0.5629,"Получил 231 тыс ₸, отдал 62 тыс ₸ (27%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,2,2,231300.0,62000.0,4,2,0.2680501513186338,0.16129032258064516,0,2,0.0013242239371446245,7.826800629789953e-05,1,False
100000003404627100,terminal,1.0,10,0.7032,"Конечный получатель: 878 тыс ₸ от 4 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,4,0,877700.0,0.0,5,0,0.0,,1,4,0.001378577712565679,0.0,3,False
100000003406094100,peripheral,0.5,5,0.3587,"Получил 70 тыс ₸, отдал 47 тыс ₸ (67%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,3,70000.0,47000.0,4,3,0.6714285714285714,0.14893617021276595,0,0,0.0007781507813786729,3.883678287186913e-05,1,False
100000003447411100,peripheral,0.4,3,0.2547,"Обрыв выгрузки на 4-м колене: получил 302 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,302000.0,0.0,3,0,0.0,,0,0,0.00030581844296807327,0.0,1,True
100000003448713100,peripheral,0.4,3,0.2465,"Обрыв выгрузки на 4-м колене: получил 267 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,266750.0,0.0,1,0,0.0,,0,0,0.0003034549247777915,0.0,1,True
100000003449074100,peripheral,0.7,0,0.1327,"Разовое поступление: 10 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,10000.0,0.0,1,0,0.0,,1,1,0.0002874458184490925,0.0,1,False
100000003457710100,peripheral,0.5,4,0.3259,"Получил 327 тыс ₸, отдал 1,3 млн ₸ (400%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,326555.0,1306000.0,1,2,3.999326300316945,1.0,0,0,0.0002961526720570524,1.922024458454748e-05,1,False
100000003470579100,peripheral,0.4,26,0.3341,"Обрыв выгрузки на 4-м колене: получил 357 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,357000.0,0.0,2,0,0.0,,0,0,0.0005685326159317385,0.0,1,True
100000003476560100,peripheral,0.7,2,0.3049,"Разовое поступление: 50 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,50000.0,0.0,1,0,0.0,,1,2,0.0002955811159053975,0.0,1,False
100000003481025100,peripheral,0.4,0,0.1505,"Обрыв выгрузки на 4-м колене: получил 9 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,9000.0,0.0,1,0,0.0,,0,0,0.0005310260909453542,0.0,1,True
100000003484058100,peripheral,0.5,14,0.2797,"Получил 110 тыс ₸, отдал 6 тыс ₸ (5%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,110000.0,6000.0,1,1,0.05454545454545454,0.0,0,0,0.0003166609747422045,1.922024458454748e-05,1,False
100000003486846100,peripheral,0.4,5,0.2028,"Обрыв выгрузки на 4-м колене: получил 27 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,27000.0,0.0,2,0,0.0,,0,0,0.0005311359663531769,0.0,1,True
100000003486970100,peripheral,0.7,4,0.1796,"Разовое поступление: 150 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,150000.0,0.0,1,0,0.0,,0,0,0.00029043067032840264,0.0,1,False
100000003497735100,peripheral,0.7,18,0.2187,"Разовое поступление: 125 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,125000.0,0.0,1,0,0.0,,0,0,0.0003069462106171267,0.0,1,False
100000003500764100,peripheral,0.4,16,0.187,"Обрыв выгрузки на 4-м колене: получил 21 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,21000.0,0.0,1,0,0.0,,0,0,0.0005301918184248231,0.0,1,True
100000003509750100,transit,0.825,6,0.6771,"Транзит: получил 82 тыс ₸, отдал 78 тыс ₸ (95%); 74% суммы ушло в течение 2 дн. после поступления",T1,2,False,3,3,82290.0,78400.0,4,5,0.9527281565196257,0.7448979591836735,0,1,0.001687048026555679,1.981468513870874e-06,1,False
100000003528285100,peripheral,0.5,2,0.3926,"Получил 119 тыс ₸, отдал 548 тыс ₸ (461%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,4,4,118870.0,548000.0,5,6,4.6100782367292,0.6204379562043796,0,0,0.0004042756455484536,0.00011504626015844327,1,False
100000003557488100,peripheral,0.5,31,0.4135,"Получил 665 тыс ₸, отдал 138 тыс ₸ (21%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,2,664992.0,138000.0,3,4,0.20752129348924497,0.855072463768116,0,0,0.0005809718147261454,1.981468513870874e-05,1,False
100000003561031100,peripheral,0.5,3,0.1079,"Получил 13 тыс ₸, отдал 5 тыс ₸ (38%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,13300.0,5000.0,1,1,0.37593984962406013,0.0,0,0,0.00028827529889143894,1.922024458454748e-05,1,False
100000003567087100,peripheral,0.7,1,0.2769,"Разовое поступление: 62 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,62115.0,0.0,1,0,0.0,,1,1,0.0002986065051344278,0.0,1,False
100000003568904100,peripheral,0.4,13,0.2336,"Обрыв выгрузки на 4-м колене: получил 49 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,49000.0,0.0,1,0,0.0,,0,0,0.0005317310119569377,0.0,1,True
100000003574895100,transit,0.715,0,0.3553,"Транзит: получил 28 тыс ₸, отдал 20 тыс ₸ (72%); 100% суммы ушло в течение 2 дн. после поступления",T2,3,False,1,1,27968.0,20000.0,1,1,0.7151029748283753,1.0,0,0,0.00028714445105582916,1.922024458454748e-05,1,False
100000003581109100,peripheral,0.7,0,0.0991,"Разовое поступление: 43 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,42750.0,0.0,1,0,0.0,,0,0,0.000287976972808807,0.0,1,False
